"","tree.size","tree.number","sig2.1","sig2.2","sig2.3","sig2.4","root.1","root.2","est.sig2.1","est.sig2.2","est.sig2.3","est.sig2.4","est.root.1","est.root.2","log.likelihood","convergence"
"33","20",33,1,0,0,0.5,0,0,1.1026263873584,0.148930045402651,0.148930045402651,0.517008161001084,0.973578476870614,0.777775465520477,-50.1335201048467,0
"34","20",34,1,0,0,0.5,0,0,1.00431765060672,0.193391865704752,0.193391865704752,0.431978792354162,0.380137096412479,0.763113319732849,-45.0976146335596,0
"35","20",35,1,0,0,0.5,0,0,1.02983799248662,-0.0503698127301443,-0.0503698127301443,0.668764752035047,-0.360010911643404,0.120957172272481,-46.42350590055,0
"36","20",36,1,0,0,0.5,0,0,0.757277951677456,-0.336617960655235,-0.336617960655235,0.668930943984813,0.113929195868808,-0.240475584373442,-46.0558345213085,0
"37","20",37,1,0,0,0.5,0,0,0.786012903857062,-0.00395869625027592,-0.00395869625027592,0.803815690241956,-0.59851705189462,0.207978982527274,-42.0335546841414,0
"38","20",38,1,0,0,0.5,0,0,1.31670591460285,0.181141495350453,0.181141495350453,0.419078048016908,0.815464128224713,0.190863480467412,-48.6551358999974,0
"39","20",39,1,0,0,0.5,0,0,1.14412251680151,0.0497167044487916,0.0497167044487916,0.505684905918189,0.578450759444078,-0.407151130973517,-44.7065706558288,0
"40","20",40,1,0,0,0.5,0,0,1.15263381196101,-0.177930997378449,-0.177930997378449,0.331714342985521,0.70009454445159,-0.0537316015722788,-35.8324644664024,52
"41","20",41,1,0,0,0.5,0,0,1.11117330890106,0.436561623880912,0.436561623880912,0.48022450889664,0.563027345762009,-0.0294239869727551,-42.0875554146669,0
"42","20",42,1,0,0,0.5,0,0,1.14373025570544,-0.340764619327729,-0.340764619327729,0.519355004113583,1.53169768901756,0.741653832597312,-41.5353693237693,0
"43","20",43,1,0,0,0.5,0,0,0.746327786401253,0.235357651991676,0.235357651991676,0.461173208449941,0.299772237375014,-0.427369972078552,-42.6782700848527,0
"44","20",44,1,0,0,0.5,0,0,0.477322160731988,-0.0550325674096496,-0.0550325674096496,0.621552054300698,-1.70975407427428,0.291354345637002,-45.2188100406848,0
"45","20",45,1,0,0,0.5,0,0,0.498714501673565,-0.0929966211073242,-0.0929966211073242,0.627582296775557,0.418302827718298,-0.415784884431728,-55.4687249283281,0
"46","20",46,1,0,0,0.5,0,0,1.32078907568055,0.436428402227029,0.436428402227029,0.484902238258341,-0.231993732682346,0.062556615939017,-41.9600102388715,0
"47","20",47,1,0,0,0.5,0,0,0.809488727855048,-0.0709991078107982,-0.0709991078107982,0.302992191989756,-0.367634361481897,0.442980704514576,-34.0480286266406,0
"48","20",48,1,0,0,0.5,0,0,0.692794700564849,-0.0482017366242995,-0.0482017366242995,0.329848964681777,-0.393262028155999,-0.250216806056523,-33.154819236706,0
"49","20",49,1,0,0,0.5,0,0,0.340796874553272,0.0456184035847938,0.0456184035847938,0.2673987822102,0.907570701521029,0.113233505485103,-19.3486330202738,0
"50","20",50,1,0,0,0.5,0,0,0.946870002497769,-0.124411044876974,-0.124411044876974,0.282084124701354,-0.862778717052667,-0.350117818330368,-43.170747352395,52
