,X,tree.size,tree.number,sig2.1,sig2.2,sig2.3,sig2.4,theta.1,theta.2,alpha.1,alpha.2,alpha.3,alpha.4,est.sig2.1,est.sig2.2,est.sig2.3,est.sig2.4,est.theta.1,est.theta.2,est.alpha.1,est.alpha.2,est.alpha.3,est.alpha.4,log.likelihood,convergence
2186,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,53.09500971,32.63956626,32.63956626,47.31769598,1.334693787,0.863021087,32.26294979,14.73584289,14.73584289,36.03702664,-351.3496462,0
2187,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.923361252,-19.81047472,-19.81047472,204.0463874,0.239748917,0.910434915,135.7095657,-166.9171234,-166.9171234,253.5256242,-316.7594048,0
2188,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,30.03225539,70.08286251,70.08286251,163.5444143,1.051703373,1.462568431,16.74983408,9.084608693,9.084608693,187.2154793,-307.6671061,0
2189,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,2362.594974,1355.618883,1355.618883,777.8322532,0.600248627,1.260498088,680.6525778,213.7841393,213.7841393,145.8715679,-425.8441271,0
2190,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,0.000665561,-0.144074461,-0.144074461,451.223579,0.694876535,1.394817083,46.93889544,-74.29016861,-74.29016861,208.8453523,-420.1659417,0
2191,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1309.035062,1165.165049,1165.165049,1037.10713,-0.147081259,0.133419681,193.1629372,170.7110055,170.7110055,279.9868163,-421.8309447,0
2192,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1322.577317,-1071.190116,-1071.190116,1130.754934,1.67419409,1.786251391,1050.280596,-1010.281405,-1010.281405,1032.125379,-449.7798128,0
2193,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,37.6552352,3.809610413,3.809610413,8.40252617,0.544406387,-0.777991656,9.516636451,10.27996814,10.27996814,19.98390321,-428.7894462,0
2194,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,51.89852841,-26.16170394,-26.16170394,25.17518824,-1.5189512,0.761463717,13.94796168,-3.003065135,-3.003065135,9.031524914,-439.6378289,0
2195,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,25.25974097,-14.87830152,-14.87830152,23.84780696,-0.003994171,0.899482714,5.295949229,2.542734006,2.542734006,15.16449788,-442.0049733,0
2196,36,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,16.36931841,-4.11759534,-4.11759534,8.306295736,-0.191175032,0.838859854,5.950935065,3.626053338,3.626053338,7.964803081,-401.0704148,0
2197,37,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0,0,0.693147181,127.2767246,-173.4421154,-173.4421154,236.3524634,0.992986573,1.855459225,87.62285419,-124.3824729,-124.3824729,249.2049214,-224.2301466,0
2198,38,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,260.9189586,-141.1102956,-141.1102956,76.3153266,1.171922251,1.64670116,267.040917,8.507088629,8.507088629,71.98400293,-247.6996291,0
2199,39,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,318.4836374,-494.3123142,-494.3123142,767.2126203,0.871120992,1.739497136,368.6301584,-655.3366932,-655.3366932,1217.150577,-233.5941285,0
2200,40,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,113.8408391,-22.81527753,-22.81527753,4.572496952,0.997163867,2.130310804,227.1493815,73.21746655,73.21746655,49.20426251,-233.3101443,0
2201,41,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0,0,0.34657359,40.34337158,-44.91551991,-44.91551991,123.6321517,0.856705457,1.636495258,46.73675678,19.80139898,19.80139898,92.80755982,-314.9988848,0
2202,42,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,30.04313239,-3.815782959,-3.815782959,13.54859719,1.465503281,1.128109993,33.68131461,22.78435993,22.78435993,24.91964228,-338.0565391,0
2203,43,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,62.22642093,-1.741013152,-1.741013152,39.06141641,0.784026066,1.241807621,75.57975096,31.5867728,31.5867728,81.92045248,-264.3349179,0
2204,44,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,455.9134576,-322.4551554,-322.4551554,228.0637378,0.742149799,2.176522242,237.3299125,-97.46974197,-97.46974197,82.19172911,-297.4897095,0
2205,45,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0,0,0.069314718,1631.025078,-167.584641,-167.584641,17.21899625,0.924486702,0.635182638,454.1084625,136.212246,136.212246,143.5473674,-432.1128237,0
2206,46,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,559.7811124,-154.1789708,-154.1789708,42.46508972,0.361832814,1.009371541,157.0869307,10.83609265,10.83609265,26.46438854,-434.6346421,0
2207,47,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,7739.939545,-2016.619115,-2016.619115,2439.539167,0.483613537,0.088692938,2454.674667,549.3231848,549.3231848,1943.278205,-415.5645792,0
2208,48,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,542.3946127,-187.5397477,-187.5397477,64.8442226,-0.231550211,1.38591501,126.7690381,33.13493027,33.13493027,50.83449453,-442.5747508,0
2209,1,150,1,1,0,0,0.5,1,2,0,0,0,0,84.7759177,1.724881747,1.724881747,3.286141617,1.544189804,0.012404814,15.32265561,-1.700313147,-1.700313147,2.280983474,-483.8084471,0
2210,2,150,1,1,0,0,0.5,1,2,0,0,0,0,130.6262537,27.31262746,27.31262746,41.88524346,2.127672934,0.028111832,20.53282683,2.189028362,2.189028362,8.082780661,-570.1710239,0
2211,3,150,1,1,0,0,0.5,1,2,0,0,0,0,47.33093812,2.875697463,2.875697463,39.09727215,0.974323062,0.666824894,5.741143866,2.096044281,2.096044281,6.831620035,-608.5523602,0
2212,4,150,1,1,0,0,0.5,1,2,0,0,0,0,97.86049313,2.285112493,2.285112493,10.27561258,0.260891213,-0.030358449,8.918485905,0.603106128,0.603106128,3.44101186,-572.3600265,0
2213,5,150,2,1,0,0,0.5,1,2,1.386294361,0,0,0.693147181,38.15605417,-49.79902342,-49.79902342,110.3049461,1.01497601,2.098006503,58.40819798,-73.03191735,-73.03191735,146.1264755,-274.5342855,0
2214,6,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,238.9300779,-442.642897,-442.642897,820.0427564,0.88444536,2.101299838,103.29911,-142.2273226,-142.2273226,508.6684766,-301.1130671,0
2215,7,150,2,1,0,0,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,42.46133795,24.75518963,24.75518963,65.71699132,0.801358688,1.651480618,55.30403392,-4.889804094,-4.889804094,85.79064875,-264.189457,0
2216,8,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0,0.693147181,80.54175615,319.6976388,319.6976388,2076.200097,1.141663417,1.969898116,208.0586506,705.884961,705.884961,3237.653374,-263.5385659,0
2217,9,150,3,1,0,0,0.5,1,2,0.693147181,0,0,0.34657359,0.951443712,0.049056356,0.049056356,0.496109231,0.944918953,1.700003583,0.695258105,0.153798959,0.153798959,0.370320031,-267.671052,0
2218,10,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.06688629,0.174724764,0.174724764,0.593369981,1.23288716,1.55175219,0.733896035,0.392915613,0.392915613,0.438330411,-285.2842718,0
2219,11,150,3,1,0,0,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,0.808870604,-0.030536649,-0.030536649,0.558935086,0.343499052,0.771413268,0.54135352,-0.189994714,-0.189994714,0.253885807,-285.0958742,0
2220,12,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.220068821,-0.013717203,-0.013717203,0.554921206,1.079425012,1.699744038,0.938550573,0.147320925,0.147320925,0.470908421,-273.3739783,0
2221,13,150,4,1,0,0,0.5,1,2,0.138629436,0,0,0.069314718,306.3801831,201.6660908,201.6660908,140.4589957,1.576345455,1.329554661,36.72288125,35.31479887,35.31479887,51.48156493,-535.8242656,0
2222,14,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,158.1336308,49.74243366,49.74243366,69.08698047,1.285990345,0.37824268,31.50656205,20.63407007,20.63407007,28.47334711,-540.8394352,0
2223,15,150,4,1,0,0,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,74.94924925,17.54747041,17.54747041,169.7818771,-0.342406882,-0.691984906,15.66493057,-1.643863563,-1.643863563,35.36159765,-553.2006511,0
2224,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1012.60057,-202.6904441,-202.6904441,68.76405266,-0.129725373,0.247224349,173.2729223,-70.22271635,-70.22271635,47.81646239,-538.6157434,0
2225,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,82.45248525,54.76938369,54.76938369,38.90545352,1.515909993,0.985350071,4.567434134,2.400393233,2.400393233,2.731268525,-548.5222083,0
2226,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,15.5155136,8.504123144,8.504123144,25.36197416,1.262380573,0.34201787,3.536814341,-1.284326836,-1.284326836,7.506222427,-503.5493479,0
2227,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,11.49197574,-5.620942415,-5.620942415,48.86591626,1.610713111,1.230205109,7.500672045,-8.76140474,-8.76140474,19.0503487,-477.1987277,0
2228,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,208.4567498,111.238808,111.238808,63.32750583,-0.746273258,0.275029582,12.96641472,3.097342212,3.097342212,6.248125829,-514.4727145,0
2229,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,88.84379223,156.7825833,156.7825833,276.6741263,0.941902093,1.822287677,62.5887283,94.30863493,94.30863493,298.790215,-226.5603349,0
2230,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,437.4442743,-668.2367714,-668.2367714,1193.08305,1.100382897,1.878774063,1243.869736,-1701.637564,-1701.637564,2511.976687,-250.3766528,0
2231,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,0.583441339,11.33677125,11.33677125,220.2992294,1.007285575,1.822417584,212.0535277,-222.1664833,-222.1664833,315.1897335,-269.8733919,0
2232,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,4.731491732,-32.05308497,-32.05308497,217.1431475,0.965352377,2.026478089,121.0566753,-263.6363089,-263.6363089,670.4296993,-198.8195081,0
2233,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,0.869110156,0.478978541,0.478978541,0.546431795,0.871248716,1.635094792,0.820622511,-0.059441093,-0.059441093,0.682694066,-188.6901269,0
2234,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.128819301,0.569325973,0.569325973,0.599065272,1.332268633,1.879102597,0.629140258,0.155573449,0.155573449,0.406814573,-247.4777571,0
2235,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.491783997,0.725617063,0.725617063,0.606251754,0.81469094,1.584886141,1.239307083,-0.287249514,-0.287249514,0.608946378,-216.3107011,0
2236,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.339066038,0.630371373,0.630371373,0.607937283,0.882693833,1.865957631,0.677726288,0.026899375,0.026899375,0.58393627,-242.9666674,0
2237,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,52.06316582,51.80004217,51.80004217,66.70732186,0.369325307,0.576631184,10.60224335,2.600730058,2.600730058,28.26443709,-427.4764047,0
2238,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,143.6768398,152.1896123,152.1896123,253.7213358,0.854336291,1.344072726,25.94093716,3.133957761,3.133957761,84.65860284,-483.2096336,0
2239,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,172.35798,269.2508338,269.2508338,420.613026,0.318791652,0.919655394,48.79511116,-39.92649127,-39.92649127,199.4639843,-440.6208426,0
2240,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,137.2664938,100.8251343,100.8251343,100.8114679,1.138518143,0.030550647,17.27773732,5.361982865,5.361982865,27.22590641,-490.5869367,0
2241,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,59.81435868,-5.044015096,-5.044015096,8.511546839,0.009299955,0.127953444,9.989806624,7.712628509,7.712628509,13.36723421,-482.2179231,0
2242,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,35.34698863,-8.020269202,-8.020269202,36.21844655,-0.307540772,0.725441194,6.593108721,5.264758914,5.264758914,12.86003013,-541.3343898,0
2243,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,163.7552423,-83.00690431,-83.00690431,47.02205304,-0.141786575,0.663066939,7.656646443,0.021678147,0.021678147,4.719776706,-570.2405246,0
2244,36,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,18.33758785,-2.770271602,-2.770271602,7.98929326,2.004266756,-1.524395885,6.223624818,2.911928915,2.911928915,4.46755893,-457.69131,0
2245,37,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0,0,0.693147181,5.036654546,-32.43800827,-32.43800827,208.9133604,1.048416989,1.902052014,82.30987341,113.7695014,113.7695014,428.1736812,-200.7106444,0
2246,38,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,192.8479006,-87.09151299,-87.09151299,39.33116042,1.235536119,1.647452496,233.2456713,54.25159589,54.25159589,69.82184309,-253.5026265,0
2247,39,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,54.5165226,6.493810496,6.493810496,27.8090825,0.837899115,1.492434411,103.6306494,42.65716282,42.65716282,82.90496366,-208.0950602,0
2248,40,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,33.18322141,-68.18752253,-68.18752253,140.1171445,0.906777663,2.343424099,25.1865138,-22.67669063,-22.67669063,120.6116176,-228.4769476,0
2249,41,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0,0,0.34657359,0.885173714,-0.404572374,-0.404572374,0.399668748,1.107523104,1.454925926,0.798835778,0.035306264,0.035306264,0.375263869,-194.0789063,0
2250,42,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.019408144,-0.40575619,-0.40575619,0.451278593,1.547800681,1.201350938,0.805228009,0.363819285,0.363819285,0.394581026,-233.7453175,0
2251,43,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,0.879722808,-0.394442044,-0.394442044,0.432937824,0.667146424,1.400563599,0.603752379,-0.167870424,-0.167870424,0.308213857,-223.7897708,0
2252,44,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.23157822,-0.571771907,-0.571771907,0.489886113,1.097566212,1.602064647,1.011682748,0.047958122,0.047958122,0.203128178,-230.6316338,0
2253,45,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0,0,0.069314718,82.64960185,-40.65547118,-40.65547118,32.75146571,-0.639990822,1.365536021,13.96174961,1.693927468,1.693927468,10.90219377,-467.8573135,0
2254,46,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,129.5587175,-80.06278731,-80.06278731,80.6092802,-0.338992795,1.318837424,31.07375395,5.202019003,5.202019003,39.41855537,-411.7510356,0
2255,47,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,91.08932997,-221.0176101,-221.0176101,536.2733951,1.037457477,0.328850581,28.04861381,1.595054103,1.595054103,238.3734923,-434.4267318,0
2256,48,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,2235.077687,-531.1862617,-531.1862617,126.2419786,-0.220399793,0.897106374,456.1677593,26.50310192,26.50310192,67.87376214,-478.7200743,0
2257,1,150,1,1,0,0,0.5,1,2,0,0,0,0,235.2774859,-514.7800138,-514.7800138,1126.37789,-0.052232836,-0.307785184,41.76228956,-126.7159173,-126.7159173,437.6900211,-523.9417639,0
2258,2,150,1,1,0,0,0.5,1,2,0,0,0,0,67.04344043,20.47134125,20.47134125,51.20913335,-0.075215686,-0.59050626,11.90752823,1.914153008,1.914153008,11.70175567,-551.2361626,0
2259,3,150,1,1,0,0,0.5,1,2,0,0,0,0,4061.580591,2630.535552,2630.535552,1703.719588,0.456375175,0.003326681,560.3220014,414.0781213,414.0781213,316.082253,-561.1618214,0
2260,4,150,1,1,0,0,0.5,1,2,0,0,0,0,1086.34945,-661.5635175,-661.5635175,402.8779944,-0.472715906,0.784869242,109.474262,-85.86936708,-85.86936708,87.797248,-552.578904,0
2261,5,150,2,1,0,0,0.5,1,2,1.386294361,0,0,0.693147181,1.495236696,-0.000280213,-0.000280213,0.46049021,1.044288899,1.740184623,2.385739086,0.15261019,0.15261019,0.594487613,-211.2581757,0
2262,6,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,1.350321078,-0.227363657,-0.227363657,0.477194607,1.303958424,1.422076784,2.192870598,0.250093366,0.250093366,0.688259651,-202.3497437,0
2263,7,150,2,1,0,0,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,1.008089469,-0.069082943,-0.069082943,0.505858621,0.994693809,1.840852444,1.412969442,-0.647457359,-0.647457359,0.717031038,-223.116493,0
2264,8,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0,0.693147181,1.235754388,0.055420701,0.055420701,0.572464081,1.106092753,1.7863485,1.983059797,0.397394407,0.397394407,0.722329483,-219.7036271,0
2265,9,150,3,1,0,0,0.5,1,2,0.693147181,0,0,0.34657359,1.123417975,0.051738086,0.051738086,0.437896415,1.058310589,1.709638032,0.833580318,0.070929209,0.070929209,0.386909052,-256.866691,0
2266,10,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,0.769789918,-0.089887267,-0.089887267,0.473271919,1.252137019,1.382958716,0.508857487,0.12704092,0.12704092,0.263785091,-261.8711554,0
2267,11,150,3,1,0,0,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.20693655,0.027679231,0.027679231,0.502160624,0.53032894,0.975403251,0.772895816,-0.210000484,-0.210000484,0.407287728,-276.4624824,0
2268,12,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0,0.34657359,0.978282255,-0.044596505,-0.044596505,0.387635542,0.992267054,1.666004239,0.631597335,0.226805454,0.226805454,0.25475671,-260.7110215,0
2269,13,150,4,1,0,0,0.5,1,2,0.138629436,0,0,0.069314718,1.091677948,0.046844296,0.046844296,0.482785355,0.615781826,0.896232671,0.112836333,-0.002959053,-0.002959053,0.055141683,-335.2700644,0
2270,14,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,1.00664477,0.021713399,0.021713399,0.587670053,0.816544461,0.042480757,0.33937921,-0.063683308,-0.063683308,0.189814569,-316.5482187,0
2271,15,150,4,1,0,0,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1.116666425,-0.003451787,-0.003451787,0.484917625,0.732851698,0.208391918,0.079536668,-0.050862738,-0.050862738,0.032526106,-342.2247954,52
2272,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,0.919182204,-0.062634358,-0.062634358,0.454325049,0.659943667,0.570217743,0.079472048,0.009700904,0.009700904,0.001184309,-324.5327374,0
2273,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,6966.307178,3278.435168,3278.435168,2810.738265,-0.746180789,-0.649111826,710.4998822,19.29028527,19.29028527,787.7879361,-529.0808405,0
2274,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,75.03765998,124.4738813,124.4738813,283.3600274,-0.224920567,-0.192910494,15.59687751,-23.34041398,-23.34041398,135.2396706,-520.2341765,0
2275,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,32772.81244,18451.42483,18451.42483,10394.86551,0.763272011,-0.208173542,3881.513752,2256.883877,2256.883877,1320.602145,-537.169838,0
2276,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,8232.503472,-199.4386673,-199.4386673,3736.158289,-0.085643634,0.063820081,1968.906998,-2108.910283,-2108.910283,4416.193397,-475.8244436,0
2277,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,0.587753229,0.334198435,0.334198435,0.399668929,0.98402239,1.812364816,0.765301111,0.001913451,0.001913451,0.499684835,-149.9275812,0
2278,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,0.958396144,0.488074716,0.488074716,0.449989227,1.236936503,1.707510241,1.404244149,0.461624744,0.461624744,0.62224226,-151.5224667,0
2279,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,1.109933304,0.554938887,0.554938887,0.545752678,0.747057043,1.635179987,1.313307224,-0.401535263,-0.401535263,0.694309731,-187.3572553,0
2280,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,1.332032841,0.683622017,0.683622017,0.676526678,1.032679024,1.902564211,1.671081071,0.469945581,0.469945581,1.20527638,-169.7456852,0
2281,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,1.159380275,0.507286608,0.507286608,0.50491686,1.084372427,1.452552451,0.853873169,-0.122587954,-0.122587954,0.579769637,-214.4608417,0
2282,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.137150897,0.696243967,0.696243967,0.698031966,1.31405162,1.185127366,0.971767657,0.673441369,0.673441369,0.592313271,-215.634702,0
2283,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.026687489,0.522074549,0.522074549,0.508063639,0.341399547,0.627612506,0.832381412,-0.24653273,-0.24653273,0.449249765,-207.1112601,0
2284,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,0.86159191,0.445933482,0.445933482,0.492820707,0.988551216,1.610001508,0.539913793,0.181955365,0.181955365,0.387493132,-217.2348372,0
2285,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,0.78024921,0.472147846,0.472147846,0.518677135,0.06030881,0.862055633,0.004280384,-0.030294496,-0.030294496,0.21440986,-252.427969,0
2286,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,0.715285477,0.361236691,0.361236691,0.440319949,-0.0639032,0.745475317,0.034798217,0.071467229,0.071467229,0.14677888,-256.157367,0
2287,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1.133192932,0.585328215,0.585328215,0.527564716,-0.367333153,-0.495413173,0.165010265,0.055988942,0.055988942,0.103393723,-273.3082605,0
2288,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,0.908200255,0.433430391,0.433430391,0.511699256,0.36242901,0.226326778,0.002536198,0.013851066,0.013851066,0.075646299,-294.643326,0
2289,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,665.8581213,-477.2168801,-477.2168801,342.0187705,-0.747668878,0.909108755,78.79992963,-62.84734706,-62.84734706,87.30390928,-469.5233997,0
2290,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,127.6581198,20.49334811,20.49334811,9.019890241,-1.384928194,0.621915898,45.1033725,33.34475079,33.34475079,35.36695902,-449.5174401,0
2291,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,142.2409635,-228.2105865,-228.2105865,366.1398385,0.377916199,0.318581475,31.98233989,19.05822476,19.05822476,199.1387945,-449.9269153,0
