"","X","tree.size","tree.number","sig2.1","sig2.2","sig2.3","sig2.4","root.1","root.2","r.term.1","r.term.2","r.term.3","r.term.4","est.sig2.1","est.sig2.2","est.sig2.3","est.sig2.4","est.root.1","est.root.2","est.r.term.1","est.r.term.2","est.r.term.3","est.r.term.4","log.likelihood","convergence"
"711",27,100,3,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.586716765175399,0.00390794959661884,0.121604827488048,1.01880387791955,0.911927756418472,0.481982145542243,-0.00509669831854237,-0.0816827760391548,-0.0507066375634821,-0.207664166862423,-70409115.8321956,1
"712",28,150,1,0.01,0,0,0.005,0,0,0.015350567286627,0,0,0.015350567286627,0.551452052017771,0.00504785596943055,0.0728166638907822,1.03894581596544,0.925564177474417,0.394053529629171,-0.00555317413222857,-0.0323913258343324,-0.023384067813208,-0.116258751657998,-1141105.95695041,1
"713",29,150,2,0.01,0,0,0.005,0,0,0.026080153369521,0,0,0.026080153369521,0.560673845202022,0.00954913006790383,0.0752321586473233,1.02520313209646,0.92880437995427,0.483733390687196,-0.0122388297696471,-0.0287496681966994,-0.0331572281954477,-0.205791463611226,-20650373.8336784,1
"714",30,150,3,0.01,0,0,0.005,0,0,0.0307011345732539,0,0,0.0307011345732539,0.589917250274113,0.0383604385083709,0.0674041400160189,1.00492470913571,0.904052561212002,0.408676689841537,0.0113907385300264,-0.0183103635451137,-0.0268523693863138,-0.182347551916193,-27533177.022718,1
"715",31,150,1,0.01,0.005,0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.537050685939727,-0.0949837354194176,0.0379070696694041,1.02628616236683,0.97782493318467,0.398106983246245,-0.00156425744632889,-0.099670764033923,0.0479911681598991,-0.0529830003118353,-461324.133183167,1
"716",32,150,2,0.01,0.005,0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.564894227321003,0.0125402794896235,0.080790518316957,1.05446742440947,0.84850484965884,0.463069753476411,0.000703575501977305,-0.027322097157507,-0.0189344344474054,-0.0888187359824187,-7856940.60634335,0
"717",33,150,3,0.01,0.005,0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.577717768403816,0.0140159243680658,0.134310775246817,1.0607958182375,0.803894775600047,0.443910826803022,-0.104456785750233,-0.048724083042671,0.000595352997886098,0.00116969721100023,-26316916.8533737,1
"718",34,150,1,0.01,-0.005,-0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.507833479743093,8.12555404701113e-05,0.0601005984810806,1.00796645461296,1.00342948447151,0.480888911966996,-0.0846674368370451,-0.0414907894739999,-0.041491559625828,-0.0960276209271603,-1265495.11402763,1
"719",35,150,2,0.01,-0.005,-0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.511967639733684,0.0185371859944361,0.0152442891782813,1.01518209057311,0.966042099802989,0.504811868825758,-0.106915012668155,-0.0388915080340615,-0.0376546167064178,-0.0640814362574415,-19833536.1008136,1
"720",36,150,3,0.01,-0.005,-0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.529560812532776,-0.00558126593215361,0.0825652082670051,1.01986827765625,1.01768226738827,0.472857729112558,-0.108258179387886,-0.0579671869442813,-0.0600356067868135,-0.0726431375359583,-86631416.794448,1
"721",1,20,1,0.01,0,0,0.005,0,0,0.115129254649702,0,0,0.115129254649702,0.493054938198076,0.0228193213234834,-0.0342360002675993,0.648355451678637,0.745576979298925,0.615367680223842,0.00402415649789535,0.421930995879824,-0.135207050201832,-0.000714970488822257,-2.40500867303339,1
"722",2,20,2,0.01,0,0,0.005,0,0,0.195601150271407,0,0,0.195601150271407,0.0316574215157138,0.39868956082848,0.221246512215461,0.714083278839435,0.402384315908147,0.489639816576535,0.317923676550536,0.371310590849709,-0.354414882375458,0.0828409174464316,61.0793345410978,1
"723",3,20,3,0.01,0,0,0.005,0,0,0.230258509299405,0,0,0.230258509299405,1.32959956882573,-0.985996029227284,0.0556348533344443,0.0604096407282526,0.449310341488529,1.1954370119777,0.217875541878781,-1.30301114021991,0.235092965866123,0.354838709849797,106.652386399166,1
"724",4,20,1,0.01,0.005,0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.0297358874092746,0.493454570022892,0.343932328215304,1.00247854176149,0.311658578685931,0.514625024687916,0.184251629561702,-0.103807295367573,-0.0471697381900598,-0.0760834578493132,-42.5841814017483,1
"725",5,20,2,0.01,0.005,0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.271864661166954,0.106671248954811,0.558221534761875,0.668377049444354,0.807876660891036,-0.0457057193599693,0.201663470624842,-0.264749778728064,0.0589812362405627,0.130700942764976,70.2481895274518,1
"726",6,20,3,0.01,0.005,0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.630435074057099,0.726146352430455,0.831491435171466,0.000118112553769309,0.957809499309625,0.150727615345757,0.244065940613664,-0.381769798930091,0.343351071022742,0.267085113615654,-2981669.62629762,1
"727",7,20,1,0.01,-0.005,-0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.519050469426494,0.00778567397316811,-0.219402915466977,0.853557539798192,0.887908502049774,0.493168403236284,0.0334321683606413,-0.0984951577383832,0.268693766395758,0.0251097583073554,-1065631.76370894,1
"728",8,20,2,0.01,-0.005,-0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.0271495407738509,0.743249454354206,0.0251202408376949,0.383911863301142,0.392388173798209,0.294198165650691,0.307311006771784,0.0853536742256303,0.0512378434124744,0.124792738105641,62.8789780002758,1
"729",9,20,3,0.01,-0.005,-0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.408372794863382,0.276093776125541,-0.32222022871794,1.09559745218502,0.0725231581782359,0.146776713483227,0.293423789439177,0.538325287092616,-0.437390667569089,0.192678789883219,99.8419855446077,1
"730",10,50,1,0.01,0,0,0.005,0,0,0.0460517018598809,0,0,0.0460517018598809,0.496506734889339,-0.0278852327327611,0.107115967081047,0.941385728043368,0.975781194333374,0.473952104720348,-0.01696361155704,-0.0688934566956829,0.0397921519468314,-0.0971114526291544,-56451.2937272204,1
"731",11,50,2,0.01,0,0,0.005,0,0,0.0782404601085629,0,0,0.0782404601085629,0.570343036669125,-0.00493200717489472,0.0715760037649859,1.02681617435647,0.942456189861957,0.461487078103851,-0.0280436806623434,-0.0419683244679274,-0.0318339193971575,-0.145646907745394,-4744866.03444781,1
"732",12,50,3,0.01,0,0,0.005,0,0,0.0921034037197618,0,0,0.0921034037197618,0.497710841422657,0.000864066153454787,0.0996684985222593,0.996628146873541,0.995845129366369,0.50535219963625,-0.0951097551555163,-0.0513958504295869,-0.0552306723351614,-0.0952014310004519,-12298810.9138218,1
"733",13,50,1,0.01,0.005,0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.571052833100479,-0.00610456263608546,0.0718409017705348,1.02577108647929,0.944064630468914,0.464416208300485,-0.0293472078995137,-0.0438186445600424,-0.0325162879452092,-0.14505755827988,-425235.672280289,1
"734",14,50,2,0.01,0.005,0.005,0.005,0,0,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.498640328205668,0.000224454865963535,0.101015671674839,0.999189435138366,1.00219594419628,0.500438729471021,-0.0962725833612924,-0.0511656075742338,-0.0535706587939168,-0.0981167747100968,-2272259.49262174,1
"735",15,50,3,0.01,0.005,0.005,0.005,0,0,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.501564740197489,-0.00386452502222191,0.0977469459637908,1.00050994522171,0.998276715018482,0.502737333762784,-0.0915954946676538,-0.0513906571064412,-0.0525369007646883,-0.0943301003589136,-21885075.6963522,1
"736",16,50,1,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.499284899783548,0.00331373986454231,0.0989004223530308,0.999605334208235,0.999591925670586,0.497877940081666,-0.0917706573106526,-0.0559501571928601,-0.052890564378484,-0.0963398529536996,-336563.882598917,1
"737",17,50,2,0.01,-0.005,-0.005,0.005,0,0,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.500582468508412,-0.000863743142606516,0.0993131606126874,0.999165915631975,1.00015488191707,0.499625391148177,-0.0963384507114425,-0.0511153260210321,-0.0525807146347402,-0.0978982707258773,-704084.637751283,10
"738",18,50,3,0.01,-0.005,-0.005,0.005,0,0,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.501311676624604,0.00179700072008099,0.0987445542692576,0.999526509017371,0.999619802476083,0.498796399692441,-0.0946352821200158,-0.0545235398429543,-0.0527149411760377,-0.0969054505673501,-49918926.1450655,1
"739",19,100,1,0.01,0,0,0.005,0,0,0.0230258509299405,0,0,0.0230258509299405,0.537663585646066,-0.00200428342217035,0.0523814230160444,1.0234832576769,0.963033406629009,0.479959096016837,-0.0291551229432976,-0.0491340659451371,-0.0374484466953331,-0.136288952521387,-1557335.36871326,1
"740",20,100,2,0.01,0,0,0.005,0,0,0.0391202300542815,0,0,0.0391202300542815,0.57469865937519,0.00136237445837555,0.0588099669423047,1.00726559160837,0.929172240885193,0.49725153853081,-0.00845167974121255,-0.0468660950456545,-0.0444133093422022,-0.172230760228099,-33931976.814401,1
"741",21,100,3,0.01,0,0,0.005,0,0,0.0460517018598809,0,0,0.0460517018598809,0.555008813727292,0.00509398755929644,0.0935666980242787,1.03111426087166,1.01370155774385,0.416580087703894,-0.028020659174567,-0.0597282799033867,-0.0383245401043293,-0.168540801414181,-26142746.7302957,1
"742",22,100,1,0.01,0.005,0.005,0.005,0,0,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.55938572211373,0.00656170043592166,0.120726102155048,1.0496775556834,0.838909630541826,0.468184294082466,0.010467981584561,-0.041713880382194,-0.0201987197874261,-0.124303557110981,-1065677.958545,1
"743",23,100,2,0.01,0.005,0.005,0.005,0,0,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.548802847544311,-0.0132252199174377,0.0734951705611014,1.03237399186754,0.864560863720211,0.535811471325874,0.0164097598089187,-0.0461760864289264,-0.0218147935152926,-0.160103417758512,-45720276.6810605,1
"744",24,100,3,0.01,0.005,0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.568766588631859,0.00977776879664679,0.107421903125291,1.05538812816353,0.821574333284243,0.456012698105894,0.0213758358260887,-0.0410529864212129,-0.00560647802125661,-0.116548166003196,-30550445.7062447,1
"745",25,100,1,0.01,-0.005,-0.005,0.005,0,0,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.54372518381724,0.0173332230029748,0.0656474300043236,1.02938304694357,0.924541544899943,0.487880246785093,-0.0307772565136236,-0.0518225273704835,-0.0467241711526709,-0.139606477018749,-1673830.63984663,10
"746",26,100,2,0.01,-0.005,-0.005,0.005,0,0,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.567475976264668,0.0107189225623218,0.0996121579557658,1.02186610581057,0.928693106493583,0.475311183850731,-0.0141709466182796,-0.0640240404445243,-0.0447687300474268,-0.183637930755442,-18406664.5665693,1
"747",27,100,3,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.543303988050777,0.012954347184219,0.0978814515258101,1.01631498168966,0.924263075532713,0.478480238027871,-0.00983704113701453,-0.0582955133463894,-0.0407175280467216,-0.163216745618711,-53872516.0105875,1
"748",28,150,1,0.01,0,0,0.005,0,0,0.015350567286627,0,0,0.015350567286627,0.531893377246415,0.00568471420564002,0.0136402569210351,1.03752987571897,0.893560654100301,0.470183765118793,0.00285417024338183,-0.0221487783514545,-0.0075115650468752,-0.128133166145358,-1781033.23342539,1
"749",29,150,2,0.01,0,0,0.005,0,0,0.026080153369521,0,0,0.026080153369521,0.582493054501102,0.0120741949283612,0.0683294266887051,1.00455779837291,0.956171620346996,0.474378534582783,-0.0362540403303681,-0.0675722395470729,-0.0302591323951688,-0.166870501163397,-17471046.1091148,1
"750",30,150,3,0.01,0,0,0.005,0,0,0.0307011345732539,0,0,0.0307011345732539,0.500877352920795,0.00246330451932259,0.0604260725419104,1.04198402393198,0.967202626656685,0.47506951274995,-0.0174640179912597,-0.0456758477947169,-0.0363435368367777,-0.14145069610318,-40099906.0982521,1
"751",31,150,1,0.01,0.005,0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.55637936775417,-0.0226439932154806,0.0534836271950428,1.03997620280095,0.915356506508551,0.481555584364351,-0.0482656371856685,-0.0767836727632081,0.00349818925146325,-0.0554842814717826,-701033.854759253,1
"752",32,150,2,0.01,0.005,0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.577352987888519,-0.0814812836449777,0.0665656918315072,1.0231711773975,0.880872354629738,0.470863292221883,-0.0260968723985749,-0.0833762778305209,0.0139008804667863,-0.0456449639284495,-14246122.7828842,1
"753",33,150,3,0.01,0.005,0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.526898220270029,-0.0141631908844668,0.0557645644450659,1.02873062274255,0.955409115254563,0.501042827344255,-0.0400972466596457,-0.112019960064593,0.00496643941428264,-0.071412985394813,-24975716.0525409,1
"754",34,150,1,0.01,-0.005,-0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.542636344405821,0.00301916883024192,0.0312664576835692,1.0309647199721,0.98181149031975,0.487168542467331,-0.0646463475880954,-0.0465835030378167,-0.0442201627973668,-0.120047481780432,-3019391.04049729,1
"755",35,150,2,0.01,-0.005,-0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.541305898677933,0.00584049212282085,0.128303868843426,1.02823877388884,0.908279090681763,0.485238014645574,-0.16290113645455,-0.0585723340364654,-0.032656213241192,-0.0416350558717797,-35058091.51357,1
"756",36,150,3,0.01,-0.005,-0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.523363082919141,0.0151233202239822,0.0960823421542998,1.02322641502916,0.938972294395469,0.468523049846793,-0.0401869322482411,-0.053897402693289,-0.0546370887836557,-0.118628781615132,-43682398.5368285,1
"757",1,20,1,0.01,0,0,0.005,0,0,0.115129254649702,0,0,0.115129254649702,0.675998928107889,-0.157696329829407,0.564184338982515,0.496972437051541,0.837144326384705,0.395128147763132,-0.00601606936127963,0.0631706005554931,-0.0362617300092635,0.0302044755250972,-24.6183947406144,1
"758",2,20,2,0.01,0,0,0.005,0,0,0.195601150271407,0,0,0.195601150271407,0.525231247238867,0.151327436172094,0.0511069357699462,0.618405753420957,0.602982206390399,0.251917552674182,0.162398479651199,0.445003635390757,0.126277378403041,0.129827496901402,63.549128399397,1
"759",3,20,3,0.01,0,0,0.005,0,0,0.230258509299405,0,0,0.230258509299405,0.837497979543062,-0.113936093822224,-0.15568224368062,0.279158090544295,1.02904524623516,-0.180917311514235,0.245638998355782,-0.0141907930760911,0.19748563954646,0.235589745720955,110.66481128057,1
"760",4,20,1,0.01,0.005,0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.388875708377719,-0.0896913163219214,0.648694763690579,0.487763514168088,1.1536542428288,0.493523818169876,-0.000512013828466646,-0.181918592198584,0.118580317265368,-0.0157946870359234,-218153.818459215,1
"761",5,20,2,0.01,0.005,0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.519139924435112,0.226072454236585,0.380396080870523,0.134807362908717,0.988920045411219,0.124357851537772,0.200891188492073,0.243029193780064,0.100181005653896,0.188784156729044,61.7722411559999,1
"762",6,20,3,0.01,0.005,0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.159013190565997,0.252542091515882,-0.150418358617545,0.517863708552229,0.688569660866464,0.21993588077806,0.302526635267705,0.541077940250917,-0.254463485150432,0.201960136689879,101.476866712316,1
"763",7,20,1,0.01,-0.005,-0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.586663410021179,-0.0541704488129277,-0.100832871297985,1.03461525432882,0.956504853543227,0.447970524032893,-0.0355258964332865,0.0248629169760571,0.0808162283941806,-0.0959613489618172,-116746.340202053,1
"764",8,20,2,0.01,-0.005,-0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.501346021093663,-0.0103099863845591,-0.148138997663413,0.786075359654222,0.747504231021069,0.235782877052436,0.166111673464397,0.258453530780745,0.152223709608691,0.0825314912174721,57.7448542846341,1
"765",9,20,3,0.01,-0.005,-0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.636701877596923,-0.579897207497596,-0.239890083290717,0.931717265335701,0.891853028986681,0.563102346433927,0.1328306274216,0.0941509367475334,0.290143052022951,0.134815529970291,-1756303.76951192,1
"766",10,50,1,0.01,0,0,0.005,0,0,0.0460517018598809,0,0,0.0460517018598809,0.0747911180468242,-0.142366987807215,0.40297380089507,0.815134311117424,0.871514981217834,0.433431191538711,0.0528226461121873,0.000859479725739891,-0.0259820322522496,-0.0035642628025733,-113983.732056403,1
"767",11,50,2,0.01,0,0,0.005,0,0,0.0782404601085629,0,0,0.0782404601085629,0.497518943571443,0.00145732751927854,0.0987882287671692,1.00012788008509,0.998319474361217,0.499730363942246,-0.0918222776116596,-0.0538281285775815,-0.0528447139410988,-0.0953273833115018,-3534839.17057004,1
"768",12,50,3,0.01,0,0,0.005,0,0,0.0921034037197618,0,0,0.0921034037197618,0.178213311720117,0.0689080260770578,0.246962949340947,0.913478689846792,1.04562681233815,0.0633944464220805,0.0959980899119903,0.134267270821357,0.0669762296073809,0.0822649301648848,159.284750291101,1
"769",13,50,1,0.01,0.005,0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.604378585648956,0.0609027673028765,0.0472450811052342,1.0843284376122,0.855350254353768,0.499739282300748,-0.0230791992285083,-0.0303716112872721,0.0776744940737096,-0.0445391037006755,-533306.369189814,1
"770",14,50,2,0.01,0.005,0.005,0.005,0,0,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.480590508903705,-0.00465767538587264,0.104338656718531,0.91528304119395,0.977338510752038,0.381475394407289,-0.00287161919210672,-0.0903305213742231,0.078164158455448,-0.0827441398940288,-1549684.18660664,1
"771",15,50,3,0.01,0.005,0.005,0.005,0,0,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.519957761424769,0.0184410214718379,-0.0997058380796193,1.02035935655367,1.01846779871186,0.519017295412439,-0.0754807919060786,-0.0296813443995434,-0.0325275189140224,-0.0779850300629858,-7135746.17237913,1
"772",16,50,1,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.500430707832061,0.00197724680444943,0.0989614255418106,0.997838405792868,0.99978897373291,0.499992874621828,-0.0963704708485628,-0.0521930011869531,-0.0529284647081666,-0.0973453792575912,-1328778.8502087,1
"773",17,50,2,0.01,-0.005,-0.005,0.005,0,0,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.501730011221203,-0.000724517582120051,0.0990730046410411,0.999098001678422,1.00170045862273,0.501150485870556,-0.0974018791257811,-0.051040618258168,-0.0536775423838155,-0.0989262861042391,-10813455.4513808,1
"774",18,50,3,0.01,-0.005,-0.005,0.005,0,0,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.498035154943281,-0.00092337411448275,0.0996160894637187,0.996301439264379,1.00298668612022,0.500822203023537,-0.095056380806621,-0.0514234793437154,-0.0524268858617106,-0.0973463196987652,-77308213.4428638,1
"775",19,100,1,0.01,0,0,0.005,0,0,0.0230258509299405,0,0,0.0230258509299405,0.561853999847183,0.0178400652463553,0.0731035743867886,1.02804713414696,0.927410775338421,0.482883047284946,-0.0248995411064903,-0.0544825912582123,-0.0417551996537909,-0.16835874379817,-3449482.68475853,1
"776",20,100,2,0.01,0,0,0.005,0,0,0.0391202300542815,0,0,0.0391202300542815,0.53068353893741,0.00993188919194548,0.102127614745164,1.01667313458712,0.922680640880423,0.47982245029785,-0.00191565230510831,-0.0559479851045218,-0.0425226873399803,-0.157679319354723,-60072402.6106911,1
"777",21,100,3,0.01,0,0,0.005,0,0,0.0460517018598809,0,0,0.0460517018598809,0.53026660277432,0.00895590018789619,0.11417664884108,1.01685070217301,0.945957169194473,0.465030824890778,-0.00855643364855612,-0.0622786833950503,-0.0455636401727992,-0.159870775525659,-95494749.391378,1
"778",22,100,1,0.01,0.005,0.005,0.005,0,0,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.548560867573853,-0.164292904185989,0.0486455212997687,0.856753721005503,0.948533125751893,0.504816340205807,-0.00563799200790316,-0.0791300624055547,0.0439881190210115,-0.0672908946899202,-3455412.79061565,1
"779",23,100,2,0.01,0.005,0.005,0.005,0,0,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.594536123928235,-0.0179248581976617,0.0759411559447869,1.02238282032338,0.861063592534585,0.456334983253435,0.00465789207185777,-0.0485843079185977,-0.0174861151475821,-0.143435965988068,-29451589.0595504,1
"780",24,100,3,0.01,0.005,0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.54412134482788,-0.0149776523910475,0.0787507704144404,1.03565315500563,0.923054411858394,0.466792773055503,-0.00709548432878705,-0.027931799518869,-0.0505519914554727,-0.143061798170346,-76636311.1261258,1
"781",25,100,1,0.01,-0.005,-0.005,0.005,0,0,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.533702448297258,0.00725484854380733,0.071469219734754,1.02317253632024,0.940420829675976,0.485835415124179,-0.0301077789660997,-0.0480641191438683,-0.0486339601954229,-0.132349139083704,-5325159.69230065,1
"782",26,100,2,0.01,-0.005,-0.005,0.005,0,0,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.530442970288752,0.0119103567787495,0.0845860801868752,1.02560825602075,0.930026220174769,0.482686822595756,-0.0218445724237115,-0.0613101433752575,-0.0319292974218468,-0.147168386249377,-30767621.5576377,1
"783",27,100,3,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.571561165480801,0.0140644563784968,0.0847202338960804,1.02463223025622,0.934228556165457,0.488034555557048,-0.0207730313426831,-0.0853040743738173,-0.0351244052613286,-0.169024794313344,-191361927.464694,1
"784",28,150,1,0.01,0,0,0.005,0,0,0.015350567286627,0,0,0.015350567286627,0.547689483656571,0.00614548461429312,0.0378956499535976,1.01912856679525,0.963240556414979,0.469384164978736,-0.0281683367945303,-0.0301500510635283,-0.037969886335433,-0.143704993401093,-2904465.06111753,1
"785",29,150,2,0.01,0,0,0.005,0,0,0.026080153369521,0,0,0.026080153369521,0.511001551694939,0.0320886869571045,0.0862753560565441,1.0240155508468,0.960925954028448,0.471609820647011,-0.0339737376624349,-0.126216473295684,0.0106216995139505,-0.0711755860582678,-5646986.2545396,1
"786",30,150,3,0.01,0,0,0.005,0,0,0.0307011345732539,0,0,0.0307011345732539,0.539777675887587,0.00204402531221401,0.0339578665126979,1.02355043392178,0.942596327021305,0.516101176457222,-0.0308200274017926,-0.0287798370371593,-0.0359747365825772,-0.121616336157224,-60069787.1075182,1
"787",31,150,1,0.01,0.005,0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.55253158696878,0.0117629149448739,0.0761612812213811,1.03432398339192,0.895233353413267,0.473978248494719,-0.0417189395593024,-0.0903570596505714,0.000362156143154995,-0.0581671957486479,-1009007.77878515,1
"788",32,150,2,0.01,0.005,0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.56775580075984,0.0128857505060917,0.0835732660487961,1.03825077352654,0.903821296664574,0.463967921217674,-0.024537753810924,-0.101873470882667,0.013537075349282,-0.062232356904283,-12864879.6450526,1
"789",33,150,3,0.01,0.005,0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.761873081879879,-0.00127524755424928,0.0644878779100346,0.806948136328997,0.876258468274496,0.365212553430173,-0.0328800754430991,-0.171304275104597,0.0263761194860758,-0.0660178080056813,-21255615.7148912,1
"790",34,150,1,0.01,-0.005,-0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.526681710635272,0.00646474750002791,0.0837489613508919,1.01964604104871,0.965242222101026,0.485109296552874,-0.134048451594824,-0.0528322174138755,-0.0418792021037929,-0.0505288343485548,-2441403.79670572,1
"791",35,150,2,0.01,-0.005,-0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.537155155181899,0.00857746308102447,0.0946847065650694,1.0054771400429,0.957616887412598,0.476102353967591,-0.121820083425906,-0.0650717620706619,-0.0419095628638628,-0.0569025688794722,-45291547.409493,1
"792",36,150,3,0.01,-0.005,-0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.535203356147753,0.00373041184202617,0.0876055716639233,1.02651848002591,0.959626139338228,0.477024294325541,-0.0219415266099668,-0.0502984436011425,-0.0552218687040971,-0.167274221667197,-37982308.3299696,1
"793",1,20,1,0.01,0,0,0.005,0,0,0.115129254649702,0,0,0.115129254649702,0.57885793535616,0.0584043867332557,-0.286220279528173,0.982323754539832,0.98852737079893,0.472260800343572,-0.0377288797143503,-0.27509515563059,0.370228700584191,0.0389044558356858,-57141.4522240641,1
"794",2,20,2,0.01,0,0,0.005,0,0,0.195601150271407,0,0,0.195601150271407,0.00205228312257965,0.59980698295916,-0.389603302628591,1.06061666990504,0.790061198250114,-0.469604162791836,0.500677184322834,-0.150705796280666,-0.0153935840953624,0.102186527028306,77.6568831119737,1
"795",3,20,3,0.01,0,0,0.005,0,0,0.230258509299405,0,0,0.230258509299405,0.527974484977423,0.0565489139795722,-0.319670002073311,0.779528624432731,0.745671713329846,0.372027864956867,0.270290833326685,0.0573956168421848,0.193747512222617,0.239072376816848,110.396043919628,1
"796",4,20,1,0.01,0.005,0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.000178835291551093,-0.0464557068883721,0.230561026404616,1.21159490948424,0.71471415431419,0.357614971959005,0.184484708910723,-0.299324784243148,0.198829192623949,0.00402468578832392,-518152.989156635,1
